Employee ID,Manager ID,Department,Not Applied For,Date
JABP,SWAR,Engineering Cape,Full,2017-07-26,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-27,0:00,0:00,Absent
JABP,SWAR,Engineering Cape,Full,2017-07-28,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-03,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-04,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-05,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-06,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-07,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-10,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-11,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-12,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-13,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-17,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-18,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-19,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-20,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-21,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-24,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-25,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-26,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-27,0:00,0:00,Absent
JEMA,PRNA,GRC,Full,2017-07-28,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-04,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-05,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-06,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-07,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-10,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-11,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-12,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-13,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-14,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-17,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-18,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-19,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-20,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-21,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-24,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-25,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-26,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-27,0:00,0:00,Absent
KNSB,NIBA,R&D Enfocus,Full,2017-07-28,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-03,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-04,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-05,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-06,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-07,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-10,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-11,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-12,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-13,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-14,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-17,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-18,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-19,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-20,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-21,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-24,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-25,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-26,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-27,0:00,0:00,Absent
KUKO,MAHK,GRC,Full,2017-07-28,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-03,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-04,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-05,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-06,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-07,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-10,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-11,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-13,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-14,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-17,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-18,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-19,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-20,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-21,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-24,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-25,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-26,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-27,0:00,0:00,Absent
MADT,SUBI,GRC,Full,2017-07-28,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-06-29,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-06-30,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-04,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-05,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-06,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-07,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-10,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-11,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-12,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-13,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-14,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-17,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-18,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-19,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-20,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-21,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-24,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-25,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-26,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-27,0:00,0:00,Absent
MAHI,MAHK,GRC,Full,2017-07-28,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-03,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-04,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-05,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-06,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-07,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-10,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-11,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-12,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-13,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-14,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-17,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-18,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-19,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-20,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-21,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-24,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-25,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-26,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-27,0:00,0:00,Absent
MAHK,DEBV,GRC,Full,2017-07-28,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-06-30,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-03,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-04,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-05,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-06,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-07,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-10,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-11,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-12,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-13,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-14,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-17,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-18,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-19,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-20,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-21,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-24,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-25,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-26,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-27,0:00,0:00,Absent
MAKH,KUKO,GRC,Full,2017-07-28,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-03,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-04,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-05,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-06,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-07,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-10,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-11,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-12,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-13,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-14,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-17,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-18,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-19,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-20,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-21,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-24,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-25,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-26,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-27,0:00,0:00,Absent
MAMN,JEMA,GRC,Full,2017-07-28,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-03,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-04,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-05,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-06,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-07,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-10,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-11,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-12,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-13,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-14,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-18,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-19,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-20,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-21,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-24,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-25,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-26,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-27,0:00,0:00,Absent
MARH,ARTH,GRC,Full,2017-07-28,0:00,0:00,Absent
MNKO,ARTH,GRC,Second_Half,2017-06-30,10:01:14,17:42:05,Worked less than 8 hrs
MNKO,ARTH,GRC,Full,2017-07-03,0:00,0:00,Absent
MNKO,ARTH,GRC,Full,2017-07-04,0:00,0:00,Absent
MNKO,ARTH,GRC,Full,2017-07-05,0:00,0:00,Absent
MNKO,ARTH,GRC,Full,2017-07-06,0:00,0:00,Absent
MNKO,ARTH,GRC,Full,2017-07-07,0:00,0:00,Absent
